SCO_id,positions_joined,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO4421,LIB#11:G3; LIB#11:H3,SCO4421,Q9F367,unreviewed,Q9F367_STRCO,TetR-family transcriptional regulatory protein,SCO4421 SC6F11.19c,211.0,,Q9F367,unreviewed,Q9F367_STRCO,TetR-family transcriptional regulatory protein,SCO4421 SC6F11.19c,211.0,,sco:SCO4421,GO:0003677,1,,0,"SCO0605,SCO3201,SCO6812",3,True,"SCO0061,SCO0062,SCO0079,SCO0095,SCO0129,SCO0130,SCO0283,SCO0284,SCO0286,SCO0290,SCO0371,SCO0492,SCO0591,SCO0702,SCO0721,SCO0729,SCO0730,SCO0765,SCO0766,SCO0829,SCO0880,SCO0881,SCO0934,SCO0979,SCO1009,SCO1086,SCO1087,SCO1187,SCO1291,SCO1425,SCO1539,SCO1695,SCO1735,SCO1736,SCO1796,SCO1797,SCO1798,SCO1850,SCO1851,SCO2190,SCO2206,SCO2271,SCO2349,SCO2350,SCO2403,SCO2611,SCO2612,SCO2621,SCO2706,SCO2714,SCO2715,SCO2728,SCO2781,SCO2788,SCO2789,SCO2834,SCO3035,SCO3040,SCO3041,SCO3079,SCO3088,SCO3098,SCO3099,SCO3117,SCO3138,SCO3194,SCO3317,SCO3355,SCO3501,SCO3612,SCO3613,SCO3749,SCO3811,SCO3829,SCO3875,SCO3892,SCO3893,SCO3919,SCO4011,SCO4035,SCO4091,SCO4107,SCO4122,SCO4202,SCO4203,SCO4254,SCO4316,SCO4367,SCO4412,SCO4562,SCO4581,SCO4802,SCO4805,SCO4810,SCO4853,SCO4854,SCO4936,SCO4937,SCO5061,SCO5062,SCO5103,SCO5128,SCO5181,SCO5182,SCO5294,SCO5295,SCO5300,SCO5303,SCO5304,SCO5326,SCO5327,SCO5329,SCO5337,SCO5338,SCO5384,SCO5568,SCO5569,SCO5607,SCO5608,SCO5636,SCO5719,SCO5728,SCO5729,SCO5745,SCO5773,SCO5774,SCO5794,SCO5817,SCO5828,SCO5901,SCO5998,SCO6040,SCO6071,SCO6120,SCO6121,SCO6131,SCO6132,SCO6158,SCO6190,SCO6193,SCO6374,SCO6452,SCO6453,SCO6472,SCO6473,SCO6510,SCO6511,SCO6739,SCO6768,SCO6778,SCO6791,SCO6792,SCO6998,SCO7003,SCO7004,SCO7073,SCO7074,SCO7094,SCO7095,SCO7096,SCO7172,SCO7188,SCO7243,SCO7344,SCO7345,SCO7383,SCO7449,SCO7488,SCO7501,SCO7539,SCO7559,SCO7561,SCO7604,SCO7605,SCO7614,SCO7615,SCO7689,SCO7690,SCO7762,SCO7784",180,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4426,LIB#1:E7; LIB#1:E8,SCO4426,P25941,reviewed,AFSR_STRCO,Regulatory protein AfsR,afsR afsB SCO4426 SCD6.04c,993.0,afsB,P25941,reviewed,AFSR_STRCO,Regulatory protein AfsR,afsR afsB SCO4426 SCD6.04c,993.0,afsB,sco:SCO4426,,0,,0,"SCO5574,SCO7279",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4434,LIB#11:A4; LIB#11:B4,SCO4434,Q9KZZ2,unreviewed,Q9KZZ2_STRCO,LysR-family transcriptional regulator,SCO4434 SCD6.12,298.0,,Q9KZZ2,unreviewed,Q9KZZ2_STRCO,LysR-family transcriptional regulator,SCO4434 SCD6.12,298.0,,sco:SCO4434,GO:0003700;GO:0006355,2,,0,SCO4434,1,True,"SCO4433,SCO4434",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4441,LIB#11:C4; LIB#11:D4,SCO4441,Q9KZY5,unreviewed,Q9KZY5_STRCO,DNA-binding protein,SCO4441 SCD6.19,295.0,,Q9KZY5,unreviewed,Q9KZY5_STRCO,DNA-binding protein,SCO4441 SCD6.19,295.0,,sco:SCO4441,GO:0003677,1,,0,"SCO0605,SCO2792,SCO3173,SCO3201,SCO4167,SCO5881,SCO6029,SCO7694",8,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4443,LIB#11:E4; LIB#11:F4,SCO4443,Q9KZY3,unreviewed,Q9KZY3_STRCO,MerR-family transcriptional regulator,SCO4443 SCD6.21c,294.0,,Q9KZY3,unreviewed,Q9KZY3_STRCO,MerR-family transcriptional regulator,SCO4443 SCD6.21c,294.0,,sco:SCO4443,GO:0003677;GO:0006355,2,,0,SCO0610,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4445,LIB#11:G4; LIB#11:H4,SCO4445,Q9KZY1,unreviewed,Q9KZY1_STRCO,Transcriptional regulator,SCO4445 SCD6.23c,327.0,,Q9KZY1,unreviewed,Q9KZY1_STRCO,Transcriptional regulator,SCO4445 SCD6.23c,327.0,,sco:SCO4445,GO:0003700;GO:0006355,2,,0,"SCO4445,SCO7554",2,True,"SCO0257,SCO0978,SCO1331,SCO1332,SCO1510,SCO1540,SCO1541,SCO1773,SCO2718,SCO3216,SCO4218,SCO4445,SCO4446,SCO4798,SCO4799,SCO5638,SCO5639,SCO5750,SCO5790,SCO5932,SCO6312,SCO7327",22,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4450,LIB#11:A5; LIB#11:B5,SCO4450,Q9KZX6,unreviewed,Q9KZX6_STRCO,TetR-family transcriptional regulator,SCO4450 SCD6.28,215.0,,Q9KZX6,unreviewed,Q9KZX6_STRCO,TetR-family transcriptional regulator,SCO4450 SCD6.28,215.0,,sco:SCO4450,GO:0003677,1,,0,"SCO0927,SCO1430,SCO2209,SCO3914,SCO4194,SCO4450,SCO7719",7,True,"SCO0072,SCO0079,SCO0167,SCO0229,SCO0235,SCO0286,SCO0301,SCO0309,SCO0322,SCO0376,SCO0379,SCO0381,SCO0622,SCO0658,SCO0659,SCO0681,SCO0733,SCO0734,SCO0818,SCO0853,SCO0969,SCO0972,SCO1002,SCO1003,SCO1030,SCO1094,SCO1291,SCO1369,SCO1373,SCO1415,SCO1527,SCO1557,SCO1598,SCO1640,SCO1641,SCO1678,SCO1679,SCO1736,SCO1772,SCO1800,SCO1801,SCO1819,SCO1854,SCO1855,SCO1895,SCO1929,SCO1930,SCO1943,SCO1950,SCO1951,SCO1966,SCO2052,SCO2075,SCO2079,SCO2114,SCO2115,SCO2143,SCO2144,SCO2179,SCO2193,SCO2235,SCO2256,SCO2302,SCO2335,SCO2353,SCO2354,SCO2365,SCO2431,SCO2461,SCO2462,SCO2472,SCO2501,SCO2502,SCO2569,SCO2602,SCO2604,SCO2608,SCO2646,SCO2647,SCO2677,SCO2717,SCO2720,SCO2721,SCO2783,SCO2787,SCO2836,SCO2837,SCO2912,SCO2913,SCO2977,SCO3034,SCO3040,SCO3041,SCO3073,SCO3098,SCO3111,SCO3119,SCO3134,SCO3135,SCO3173,SCO3177,SCO3217,SCO3230,SCO3261,SCO3262,SCO3322,SCO3361,SCO3362,SCO3368,SCO3384,SCO3396,SCO3407,SCO3476,SCO3477,SCO3562,SCO3593,SCO3594,SCO3615,SCO3673,SCO3684,SCO3731,SCO3749,SCO3831,SCO3837,SCO3906,SCO3908,SCO3911,SCO3924,SCO3928,SCO3929,SCO3962,SCO3992,SCO4014,SCO4015,SCO4032,SCO4033,SCO4057,SCO4077,SCO4112,SCO4180,SCO4181,SCO4333,SCO4351,SCO4374,SCO4375,SCO4449,SCO4450,SCO4502,SCO4539,SCO4540,SCO4543,SCO4562,SCO4630,SCO4632,SCO4639,SCO4640,SCO4699,SCO4700,SCO4739,SCO4740,SCO4802,SCO4803,SCO4810,SCO4811,SCO4813,SCO4816,SCO4837,SCO4874,SCO4909,SCO4927,SCO4928,SCO4946,SCO4998,SCO5022,SCO5038,SCO5041,SCO5095,SCO5097,SCO5111,SCO5159,SCO5164,SCO5170,SCO5171,SCO5173,SCO5227,SCO5228,SCO5231,SCO5256,SCO5257,SCO5327,SCO5329,SCO5331,SCO5371,SCO5383,SCO5384,SCO5390,SCO5397,SCO5408,SCO5423,SCO5424,SCO5438,SCO5439,SCO5500,SCO5501,SCO5558,SCO5615,SCO5616,SCO5618,SCO5686,SCO5724,SCO5725,SCO5729,SCO5730,SCO5818,SCO5819,SCO5882,SCO5917,SCO5921,SCO5967,SCO6050,SCO6178,SCO6200,SCO6201,SCO6204,SCO6206,SCO6207,SCO6218,SCO6219,SCO6321,SCO6324,SCO6345,SCO6374,SCO6381,SCO6382,SCO6384,SCO6390,SCO6553,SCO6554,SCO6633,SCO6637,SCO6712,SCO6759,SCO6765,SCO6766,SCO6769,SCO6770,SCO6875,SCO6876,SCO6905,SCO6926,SCO6945,SCO6946,SCO6960,SCO6961,SCO7031,SCO7189,SCO7200,SCO7201,SCO7328,SCO7329,SCO7340,SCO7410,SCO7411,SCO7429,SCO7432,SCO7453,SCO7500,SCO7510,SCO7516,SCO7518,SCO7519,SCO7543,SCO7704,SCO7705,SCO7719,SCO7720,SCO7765,SCO7766,SCO7773,SCO7778,SCO7786,SCO7803",282,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4452,LIB#11:C5; LIB#11:D5,SCO4452,Q9KZX4,unreviewed,Q9KZX4_STRCO,RNA polymerase sigma factor,SCO4452 SCD6.30c,383.0,,Q9KZX4,unreviewed,Q9KZX4_STRCO,RNA polymerase sigma factor,SCO4452 SCD6.30c,383.0,,sco:SCO4452,,0,,0,"SCO0582,SCO0610",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4454,LIB#11:E5; LIB#11:F5,SCO4454,Q9KZX2,unreviewed,Q9KZX2_STRCO,Transcriptional regulator,SCO4454 SCD6.32c,200.0,,Q9KZX2,unreviewed,Q9KZX2_STRCO,Transcriptional regulator,SCO4454 SCD6.32c,200.0,,sco:SCO4454,GO:0003677,1,,0,"SCO0155,SCO2280,SCO4270,SCO4454,SCO6286",5,True,"SCO0122,SCO0771,SCO0772,SCO4270,SCO4271,SCO4454,SCO4455,SCO5531,SCO5532,SCO6028",10,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4461,LIB#11:G5; LIB#11:H5,SCO4461,Q9F2S8,unreviewed,Q9F2S8_STRCO,TetR-family transcriptional regulatory protein,SCO4461 SCD65.04c,185.0,,Q9F2S8,unreviewed,Q9F2S8_STRCO,TetR-family transcriptional regulatory protein,SCO4461 SCD65.04c,185.0,,sco:SCO4461,GO:0003677,1,,0,"SCO0927,SCO4461",2,True,"SCO4461,SCO4462",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4465,LIB#11:A6; LIB#11:B6,SCO4465,Q9F2S4,unreviewed,Q9F2S4_STRCO,Transcription regulator PadR N-terminal domain-containing protein,SCO4465 SCD65.08c,176.0,,Q9F2S4,unreviewed,Q9F2S4_STRCO,Transcription regulator PadR N-terminal domain-containing protein,SCO4465 SCD65.08c,176.0,,sco:SCO4465,,0,,0,"SCO4465,SCO7140",2,True,"SCO4464,SCO4465",2,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4477,LIB#11:C6; LIB#11:D6,SCO4477,Q9F2R2,unreviewed,Q9F2R2_STRCO,MerR-family transcriptional regulatory protein,SCO4477 SCD65.20c,238.0,,Q9F2R2,unreviewed,Q9F2R2_STRCO,MerR-family transcriptional regulatory protein,SCO4477 SCD65.20c,238.0,,sco:SCO4477,GO:0003677;GO:0006355,2,,0,SCO5082,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4480,LIB#11:E6; LIB#11:F6,SCO4480,Q9F2Q9,unreviewed,Q9F2Q9_STRCO,TetR-family transcriptional regulatory protein,SCO4480 SCD65.23c,205.0,,Q9F2Q9,unreviewed,Q9F2Q9_STRCO,TetR-family transcriptional regulatory protein,SCO4480 SCD65.23c,205.0,,sco:SCO4480,GO:0003677,1,,0,"SCO0155,SCO0891,SCO3522,SCO4480,SCO7140",5,True,"SCO4480,SCO4481",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4482,LIB#11:G6; LIB#11:H6,SCO4482,Q9KYQ0,unreviewed,Q9KYQ0_STRCO,LysR-family transcriptional regulator,SCO4482 SCD69.02c,286.0,,Q9KYQ0,unreviewed,Q9KYQ0_STRCO,LysR-family transcriptional regulator,SCO4482 SCD69.02c,286.0,,sco:SCO4482,GO:0003700;GO:0006355,2,,0,"SCO4261,SCO4482,SCO7056",3,True,"SCO0298,SCO0299,SCO0372,SCO0394,SCO0395,SCO0451,SCO0452,SCO0618,SCO0620,SCO0621,SCO0629,SCO0630,SCO0732,SCO0788,SCO0789,SCO0926,SCO0927,SCO0971,SCO1004,SCO1086,SCO1087,SCO1166,SCO1234,SCO1254,SCO1373,SCO1389,SCO1631,SCO1726,SCO1727,SCO1791,SCO1827,SCO1828,SCO1947,SCO1990,SCO1991,SCO2069,SCO2070,SCO2097,SCO2378,SCO2379,SCO2507,SCO2588,SCO2697,SCO2698,SCO2736,SCO2760,SCO2789,SCO2924,SCO2929,SCO3032,SCO3373,SCO3374,SCO3438,SCO3439,SCO3506,SCO3518,SCO3526,SCO3558,SCO3614,SCO3615,SCO3616,SCO3847,SCO3848,SCO4010,SCO4033,SCO4063,SCO4064,SCO4126,SCO4286,SCO4287,SCO4346,SCO4482,SCO4483,SCO4561,SCO4615,SCO4649,SCO4779,SCO4780,SCO4896,SCO4897,SCO4901,SCO4945,SCO4946,SCO4987,SCO5011,SCO5024,SCO5025,SCO5080,SCO5204,SCO5249,SCO5256,SCO5257,SCO5349,SCO5350,SCO5365,SCO5443,SCO5558,SCO5606,SCO5607,SCO5612,SCO5614,SCO5821,SCO5847,SCO5890,SCO5907,SCO5908,SCO6062,SCO6271,SCO6293,SCO6394,SCO6537,SCO6538,SCO6539,SCO6540,SCO6600,SCO6601,SCO6633,SCO6634,SCO6640,SCO6709,SCO6712,SCO6864,SCO6978,SCO7106,SCO7143,SCO7696,SCO7765,SCO7798",128,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4485,LIB#11:A7; LIB#11:B7,SCO4485,Q9KYP7,unreviewed,Q9KYP7_STRCO,Transcriptional regulator,SCO4485 SCD69.05c,341.0,,Q9KYP7,unreviewed,Q9KYP7_STRCO,Transcriptional regulator,SCO4485 SCD69.05c,341.0,,sco:SCO4485,GO:0003700;GO:0006355,2,,0,SCO4485,1,True,"SCO2671,SCO2672,SCO4485,SCO4486,SCO5223",5,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4493,LIB#11:C7; LIB#11:D7,SCO4493,Q9KYP0,unreviewed,Q9KYP0_STRCO,AsnC-family transcriptional regulator,SCO4493 SCD69.13,167.0,,Q9KYP0,unreviewed,Q9KYP0_STRCO,AsnC-family transcriptional regulator,SCO4493 SCD69.13,167.0,,sco:SCO4493,GO:0043565,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4499,LIB#11:E7; LIB#11:F7,SCO4499,Q9L0U5,unreviewed,Q9L0U5_STRCO,TetR-family regulatory protein,SCO4499 SCD35.06,240.0,,Q9L0U5,unreviewed,Q9L0U5_STRCO,TetR-family regulatory protein,SCO4499 SCD35.06,240.0,,sco:SCO4499,GO:0003677,1,,0,"SCO0582,SCO4385",2,True,"SCO0745,SCO2720,SCO2721,SCO4501,SCO4502",5,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4543,LIB#11:G7; LIB#11:H7,SCO4543,Q9F3F8,unreviewed,Q9F3F8_STRCO,HTH cro/C1-type domain-containing protein,SCO4543 2SCD4.14c,283.0,,Q9F3F8,unreviewed,Q9F3F8_STRCO,HTH cro/C1-type domain-containing protein,SCO4543 2SCD4.14c,283.0,,sco:SCO4543,GO:0003677,1,,0,"SCO4450,SCO5803",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4596,LIB#1:E10; LIB#1:E9,SCO4596,Q9F2W5,unreviewed,Q9F2W5_STRCO,Two-component system response regulator,SCO4596 SCD20.14c,223.0,,Q9F2W5,unreviewed,Q9F2W5_STRCO,Two-component system response regulator,SCO4596 SCD20.14c,223.0,,sco:SCO4596,GO:0006355,1,,0,"SCO0110,SCO2280,SCO3291,SCO5552,SCO5847,SCO7056,SCO7552",7,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4616,LIB#11:A8; LIB#11:B8,SCO4616,Q7AKJ1,unreviewed,Q7AKJ1_STRCO,Excisionase,xis SCO4616 SCD39.16c,61.0,,Q7AKJ1,unreviewed,Q7AKJ1_STRCO,Excisionase,xis SCO4616 SCD39.16c,61.0,,sco:SCO4616,,0,,0,"SCO3722,SCO5982,SCO6675,SCO7230",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4628,LIB#11:C8; LIB#11:D8,SCO4628,Q04296,reviewed,Y4628_STRCO,Uncharacterized HTH-type transcriptional regulator SCO4628,SCO4628 SCD39.28,269.0,,Q04296,reviewed,Y4628_STRCO,Uncharacterized HTH-type transcriptional regulator SCO4628,SCO4628 SCD39.28,269.0,,sco:SCO4628,GO:0003700;GO:0006355,2,,0,"SCO0110,SCO0236,SCO0605,SCO0610,SCO0891,SCO2792,SCO3201,SCO4628,SCO7140,SCO7767",10,True,"SCO4628,SCO6636",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4639,LIB#11:E8; LIB#11:F8,SCO4639,Q9L0M1,unreviewed,Q9L0M1_STRCO,HTH tetR-type domain-containing protein,SCO4639 SCD82.10,201.0,,Q9L0M1,unreviewed,Q9L0M1_STRCO,HTH tetR-type domain-containing protein,SCO4639 SCD82.10,201.0,,sco:SCO4639,GO:0003677,1,,0,"SCO2647,SCO2775,SCO4450,SCO4640,SCO5803",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4640,LIB#11:G8; LIB#11:H8,SCO4640,Q9L0M0,unreviewed,Q9L0M0_STRCO,TetR-family transcriptional regulator,SCO4640 SCD82.11,197.0,,Q9L0M0,unreviewed,Q9L0M0_STRCO,TetR-family transcriptional regulator,SCO4640 SCD82.11,197.0,,sco:SCO4640,GO:0003677,1,,0,"SCO2647,SCO2775,SCO4450,SCO4640,SCO7694",5,True,"SCO4639,SCO4640,SCO4641",3,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4668,LIB#11:A9; LIB#11:B9,SCO4668,Q9L0J7,unreviewed,Q9L0J7_STRCO,Two-component system response regulator,SCO4668 SCD40A.14,210.0,,Q9L0J7,unreviewed,Q9L0J7_STRCO,Two-component system response regulator,SCO4668 SCD40A.14,210.0,,sco:SCO4668,GO:0006355,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4671,LIB#11:C9; LIB#11:D9,SCO4671,Q9L0J4,unreviewed,Q9L0J4_STRCO,LysR-family regulatory protein,SCO4671 SCD40A.17c,315.0,,Q9L0J4,unreviewed,Q9L0J4_STRCO,LysR-family regulatory protein,SCO4671 SCD40A.17c,315.0,,sco:SCO4671,GO:0003700;GO:0006355,2,,0,"SCO0610,SCO2280,SCO2865,SCO3201,SCO4167,SCO5231,SCO7056,SCO7497",8,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4673,LIB#11:E9; LIB#11:F9,SCO4673,Q9L0J2,unreviewed,Q9L0J2_STRCO,DeoR-family transcriptional regulator,SCO4673 SCD40A.19c,339.0,,Q9L0J2,unreviewed,Q9L0J2_STRCO,DeoR-family transcriptional regulator,SCO4673 SCD40A.19c,339.0,,sco:SCO4673,GO:0003700;GO:0006355,2,,0,"SCO0891,SCO4385",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4678,LIB#11:G9; LIB#11:H9,SCO4678,Q9L0G4,unreviewed,Q9L0G4_STRCO,HTH cro/C1-type domain-containing protein,SCO4678 SCD31.03,282.0,,Q9L0G4,unreviewed,Q9L0G4_STRCO,HTH cro/C1-type domain-containing protein,SCO4678 SCD31.03,282.0,,sco:SCO4678,GO:0003677,1,,0,"SCO2209,SCO3668,SCO5803,SCO5942,SCO7585,SCO7719",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4680,LIB#11:A10; LIB#11:B10,SCO4680,Q9L0G2,unreviewed,Q9L0G2_STRCO,DNA-binding protein,SCO4680 SCD31.05c,296.0,,Q9L0G2,unreviewed,Q9L0G2_STRCO,DNA-binding protein,SCO4680 SCD31.05c,296.0,,sco:SCO4680,GO:0003677,1,,0,"SCO0433,SCO2442,SCO7539,SCO7554",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4688,LIB#11:C10; LIB#11:D10,SCO4688,Q9L0F4,unreviewed,Q9L0F4_STRCO,HTH merR-type domain-containing protein,SCO4688 SCD31.13c,118.0,,Q9L0F4,unreviewed,Q9L0F4_STRCO,HTH merR-type domain-containing protein,SCO4688 SCD31.13c,118.0,,sco:SCO4688,GO:0003677;GO:0006355,2,,0,SCO4391,1,True,"SCO0079,SCO0446,SCO0447,SCO0877,SCO1753,SCO3262,SCO3306,SCO3307,SCO3615,SCO3749,SCO3929,SCO4683,SCO4689,SCO5237,SCO5238,SCO5916,SCO5921,SCO6954",18,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4743,LIB#11:E10; LIB#11:F10,SCO4743,O86784,unreviewed,O86784_STRCO,HTH cro/C1-type domain-containing protein,SCO4743 SC6G4.21,201.0,,O86784,unreviewed,O86784_STRCO,HTH cro/C1-type domain-containing protein,SCO4743 SC6G4.21,201.0,,sco:SCO4743,,0,,0,SCO6003,1,True,"SCO0835,SCO0836",2,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4754,LIB#11:G10; LIB#11:H10,SCO4754,O86795,unreviewed,O86795_STRCO,Transcriptional regulator,SCO4754 SC6G4.32,355.0,,O86795,unreviewed,O86795_STRCO,Transcriptional regulator,SCO4754 SC6G4.32,355.0,,sco:SCO4754,GO:0003677;GO:0006355,2,,0,"SCO3173,SCO4385,SCO5082,SCO5405,SCO5803",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4757,LIB#11:A11; LIB#11:B11,SCO4757,O86798,unreviewed,O86798_STRCO,RNA polymerase sigma factor,SCO4757 SC6G4.35,419.0,,O86798,unreviewed,O86798_STRCO,RNA polymerase sigma factor,SCO4757 SC6G4.35,419.0,,sco:SCO4757,GO:0003700;GO:0006352;GO:0006355,3,,0,"SCO4391,SCO6675",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4766,LIB#11:C11; LIB#11:D11,SCO4766,O86805,unreviewed,O86805_STRCO,Transcriptional regulator,SCO4766 SC6G4.44,306.0,,O86805,unreviewed,O86805_STRCO,Transcriptional regulator,SCO4766 SC6G4.44,306.0,,sco:SCO4766,GO:0003700;GO:0006355,2,,0,"SCO1691,SCO3943,SCO4270,SCO4385",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4767,LIB#11:E11; LIB#11:F11,SCO4767,Q7AKI9,reviewed,WHID_STRCO,Transcriptional regulator WhiD (Transcriptional regulator WhiB3),whiD wblB whiB3 SCO4767,112.0,wblB whiB3,Q7AKI9,reviewed,WHID_STRCO,Transcriptional regulator WhiD (Transcriptional regulator WhiB3),whiD wblB whiB3 SCO4767,112.0,wblB whiB3,sco:SCO4767,,0,,0,"SCO0344,SCO3943,SCO6003,SCO7624",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4768,LIB#1:E11; LIB#1:E12,SCO4768,Q7AKI8,unreviewed,Q7AKI8_STRCO,Two-component regulator,SCO4768 SC6G4.46,203.0,,Q7AKI8,unreviewed,Q7AKI8_STRCO,Two-component regulator,SCO4768 SC6G4.46,203.0,,sco:SCO4768,GO:0006355,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4769,LIB#1:F1; LIB#1:F2,SCO4769,Q9L0I8,unreviewed,Q9L0I8_STRCO,ECF sigma factor,SCO4769 SCD63.01,195.0,,Q9L0I8,unreviewed,Q9L0I8_STRCO,ECF sigma factor,SCO4769 SCD63.01,195.0,,sco:SCO4769,GO:0003700;GO:0006352;GO:0006355,3,,0,"SCO3144,SCO5803",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4792,LIB#11:G11; LIB#11:H11,SCO4792,Q9KY72,unreviewed,Q9KY72_STRCO,Two-component system DNA-binding response regulator,SCO4792 SCD63A.03,251.0,,Q9KY72,unreviewed,Q9KY72_STRCO,Two-component system DNA-binding response regulator,SCO4792 SCD63A.03,251.0,,sco:SCO4792,GO:0006355,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4826,LIB#11:A12; LIB#11:B12,SCO4826,Q9K3J4,unreviewed,Q9K3J4_STRCO,Membrane protein,SCO4826 SC2A6.11,498.0,,Q9K3J4,unreviewed,Q9K3J4_STRCO,Membrane protein,SCO4826 SC2A6.11,498.0,,sco:SCO4826,,0,,0,"SCO3201,SCO4118,SCO4391,SCO6675",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO4836,LIB#11:C12; LIB#11:D12,SCO4836,Q9KZB0,unreviewed,Q9KZB0_STRCO,GntR-family regulator,SCO4836 SC5G8.04,462.0,,Q9KZB0,unreviewed,Q9KZB0_STRCO,GntR-family regulator,SCO4836 SC5G8.04,462.0,,sco:SCO4836,GO:0003700;GO:0006355,2,,0,"SCO1289,SCO4836,SCO6358",3,True,"SCO4835,SCO4836",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4850,LIB#11:E12; LIB#11:F12,SCO4850,Q9KZ96,unreviewed,Q9KZ96_STRCO,TetR-family transcriptional regulator,SCO4850 SC5G8.18c,251.0,,Q9KZ96,unreviewed,Q9KZ96_STRCO,TetR-family transcriptional regulator,SCO4850 SC5G8.18c,251.0,,sco:SCO4850,GO:0003677,1,,0,SCO5942,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4864,LIB#11:G12; LIB#11:H12,SCO4864,Q9EWE3,unreviewed,Q9EWE3_STRCO,ECF sigma factor,SCO4864 SCK20.05,225.0,,Q9EWE3,unreviewed,Q9EWE3_STRCO,ECF sigma factor,SCO4864 SCK20.05,225.0,,sco:SCO4864,GO:0003700;GO:0006352;GO:0006355,3,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO4866,LIB#12:A1; LIB#12:B1,SCO4866,Q9EWE1,unreviewed,Q9EWE1_STRCO,ECF sigma factor,SCO4866 SCK20.07,220.0,,Q9EWE1,unreviewed,Q9EWE1_STRCO,ECF sigma factor,SCO4866 SCK20.07,220.0,,sco:SCO4866,GO:0003700;GO:0006352;GO:0006355,3,,0,"SCO0605,SCO2442,SCO2792,SCO2865,SCO3201,SCO7351",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
